,slug,type,available,bundled,vendor,brand,collections,catalogs,thumbnail,name,summary,description,notices,price,discount,taxCategories,shipping,options,bundles,model_name,weight,dimension,payload,reach,autonomous,warranty,related_doc_url_1,related_doc_url_2,related_doc_url_3,related_doc_url_4,related_doc_url_5,related_doc_url_6,meta
https://www.cobotwebshop.com/en/product/ur10/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/UR10.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/URkappen-OR-scaled.jpg",{'0': 'UR10'},"{'0': 'cobot', '1': 'robotarm', '2': 'cobots', '3': 'robotarm', '4': 'universal robots'}","{'0': 'De UR10 (CB3 versie) is de grootste en zwaarste robotarm (reikwijdte 1300 mm) uit de serie van Universal Robots. De robotarm is gemaakt van Aluminium en PP plastic, is door eenieder te installeren en te leren gebruiken met zijn eenvoudige, grafische interface. Alle robotarmen van Universal Robotics zijn Tüv NORD gecertificeerd en voldoen aan NEN-EN-ISO 13849:2008 PL d en de TS 15066.', '1': 'Op Olmia Robotics vind je voorbeelden van toepassingen voor deze Cobots.', '2': 'De bedieningskastgegevens', '3': '* Personaliseer jouw cobot met onze geanodiseerd aluminium kappen met gegraveerd Olmia Robotics logo.', '4': 'ja', '5': 'approx 0,1mm, ca. 0,1mm', '6': '0-50 °C', '7': 'min 90W, average 250W, max 500W, min 90W, gemiddeld 250W, max 500W', '8': '15 advanced, customizable safety functions, 15 geavanceerde, instelbare veiligheidsfuncties', '9': '6 draaiende gewrichten, 6 rotating joints', '10': 'ca. 360 ° ca. 120 °/sec', '11': 'ca. 360 ° ca. 180 °/sec', '12': 'approx 360 ° approx 180 °/sec', '13': 'ca. 360 ° ca. 180 °/sec', '14': 'IP54', '15': '5, 5', '16': 'relatively silent'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-UR-10'},{},{},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/ur5e-cobot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/ur5e.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/URkappen-OR-scaled.jpg",{'0': 'UR5e'},"{'0': 'cobots', '1': 'robotarm'}","{'0': 'The new generation of UR cobots; the e-series. Similar to the UR5, but with a number of differences. The e-series cobots from Universal Robots are more precise and sensitive due to a built-in Force / Torque sensor in the last joint, the teach pendant has had a redesign, the software has become more user-friendly, there are more safety functions with adjustable stop time and distance, the robot arm has become more silent and a UART interface has been added.', '1': 'Why still combine an external F / T sensor with an UR cobot? Ask us!', '2': 'The control box data', '3': 'IP classification IP44', '4': 'ISO Class Cleanroom 6', '5': 'I / O ports digitally in & out: 16, analog in & out: 2', '6': 'I / O power supply 24V 2A', '7': 'Communication TCP / IP 100Mbit, Modbus TCP, Profinet, Ethernet IP, 1 USB 2.0, 1 USB 3.0', '8': 'Power source 100-240 VAC, 47-440 Hz', '9': 'Dimensions (LxWxH) 475mm x 268mm x 423mm', '10': 'Weight 13.6 kg', '11': 'Material of steel', '12': '* Personalize your cobot with our anodized aluminum caps with engraved Olmia Robotics logo.', '13': 'ja'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}","{'0': 'Choose an option', '1': 'ja'}","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-UR-5e'},{},"{'Weight': '20.6 kg', 'incl. aluminium UR kappen': 'ja'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/ur5-cobot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/UR5.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/URkappen-OR-scaled.jpg",{'0': 'UR5'},{},"{'0': 'The UR5 is the middle robot arm from the Universal Robots series (range 850 mm). The robot arm is made of Aluminum and PP plastic, can be installed and learned by anyone with its simple, graphical interface. All robot arms from Universal Robotics are Tüv NORD certified and comply with NEN-EN-ISO 13849: 2008 PL d and the TS 15066.', '1': 'At Olmia Robotics you will find examples of applications for these Cobots.', '2': 'The control box data', '3': 'IP classification IP20', '4': 'ISO Class Cleanroom 6', '5': 'Sound <65dB (A)', '6': 'I / O ports digitally in & out: 16, analog in & out: 2', '7': 'I / O power supply 24V 2A', '8': 'Communication TCP / IP 100Mbit, Modbus TCP, Profinet, EthernetIP', '9': 'Power source 100-240 VAC, 50-60 Hz', '10': 'Dimensions (LxWxH) 475mm x 268mm x 423mm', '11': 'Weight 15 kg', '12': 'Material of steel', '13': '* Personalize your cobot with our anodized aluminum caps with engraved Olmia Robotics logo.', '14': 'ja'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-UR-5'},{},"{'Weight': '18.4 kg', 'incl. aluminium UR kappen': 'ja'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/ur3e-cobot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/ur3e.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/URkappen-OR-scaled.jpg",{'0': 'UR3e'},"{'0': 'cobots', '1': 'robotarm'}","{'0': 'The new generation of UR cobots; the e-series. Similar to the UR3, but with a number of differences. The e-series cobots from Universal Robots are more precise and sensitive due to a built-in Force / Torque sensor in the last joint, the teach pendant has had a redesign, the software has become more user-friendly, there are more safety functions with adjustable stop time and distance, the robot arm has become more silent and a UART interface has been added.', '1': 'Why still combine an external F / T sensor with an UR cobot? Ask us!', '2': 'The control box data', '3': 'IP classification IP44', '4': 'ISO Class Cleanroom 6', '5': 'I / O ports digitally in & out: 16, analog in & out: 2', '6': 'I / O power supply 24V 2A', '7': 'Communication TCP / IP 100Mbit, Modbus TCP, Profinet, Ethernet IP, 1 USB 2.0, 1 USB 3.0', '8': 'Power source 100-240 VAC, 47-440 Hz', '9': 'Dimensions (LxWxH) 475mm x 268mm x 423mm', '10': 'Weight 13 kg', '11': 'Material of steel', '12': '* Personalize your cobot with our anodized aluminum caps with engraved Olmia Robotics logo.', '13': 'ja', '14': '0-50 °C', '15': '17 advanced, customizable safety functions', '16': 'infinite approx 360 °/sec', '17': 'Ø 128mm'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}","{'0': 'Choose an option', '1': 'ja'}","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-UR-3e'},{},"{'Weight': '11.2 kg', 'incl. aluminium UR kappen': 'ja', 'Temperatuurbereik': '0-50 °C', 'Samenwerking': '17 advanced, customizable safety functions', 'Draagkracht': '', 'Bereik': '', 'Graden bewegingsvrijheid': '', 'Programmering': '', 'Basis': '', 'Schouder': '', 'Pols 1': '', 'Pols 2': '', 'Pols 3': 'infinite approx 360 °/sec', 'ISO Class Cleanroom': '', 'Geluid': '', 'I/O voeding in tool': '', 'Voetafdruk': 'Ø 128mm', 'Aansluitingstype voor tool': '', 'Kabellengte': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/hcr_12/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2018/06/HCR-12-500x500-1.png,{'0': 'HCR-12'},"{'0': 'beladingssysteem', '1': 'cobots', '2': 'robotarm'}","{'0': 'The HCR-12 is the largest and heaviest robot arm (reach 1300 mm) in the Hanwha series. The robot arm can be installed and used by anyone due to its simple graphical interface. All Hanwha robot arms are Tüv NORD EN ISO 13849-1 PL d certified.', '1': 'On\xa0Olmia Robotics\xa0you can find examples of applications for these\xa0cobots.', '2': 'There are a few differences from\xa0Universal Robots\xa0cobots:', '3': 'circa 0,1 mm', '4': 'approx 165°, ca. 165°', '5': 'Ø 190 mm'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-HA-12'},{},"{'Weight': '51 kg', 'Herhaalnauwkeurigheid': 'circa 0,1 mm', 'Draagkracht': '', 'Bereik': '', 'Graden bewegingsvrijheid': '', 'Programmering': '', 'Schouder': '', 'Elleboog': 'approx 165°, ca. 165°', 'Pols 2': '', 'Pols 3': '', 'I/O poorten': '', 'Voetafdruk': 'Ø 190 mm', 'Kabellengte': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/hcr_5/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2018/06/HCR-5-500x500-1.png,{'0': 'HCR-5'},"{'0': 'beladingssysteem', '1': 'cobots', '2': 'robotarm'}","{'0': 'The HCR-5 is the middle sized robot arm in the Hanwha series (reach 915 mm). The robot arm can be installed and used by anyone due to its simple graphical interface. All Hanwha robot arms are Tüv NORD EN ISO 13849-1 PL d certified.', '1': 'On\xa0Olmia Robotics\xa0you can find examples of applications for these\xa0cobots.', '2': 'There are a few differences from\xa0Universal Robots\xa0cobots:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-HA-5'},{},{'Weight': '21 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/hcr_3/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/HCR-3.png,{'0': 'HCR-3'},"{'0': 'beladingssysteem', '1': 'cobots', '2': 'robotarm'}","{'0': 'The HCR-3 is the smallest and lightest robot arm (reach 630 mm) in the Hanwha series. Eminently suitable for lighter tasks. The robot arm can be installed and used by anyone due to its simple, user-friendly graphical interface. All Hanwha robot arms are Tüv NORD EN ISO 13849-1 PL d certified.', '1': 'On\xa0Olmia Robotics\xa0you can find examples of applications for these\xa0cobots.', '2': 'There are a few differences from\xa0Universal Robots\xa0cobots:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-HA-3'},{},{'Weight': '13 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/tm-12/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/08/TM12-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/TM12-3.png",{'0': 'TM 12'},{},"{'0': 'The TM12 is the middle sized Techman cobot of the TM serie. This cobot has a payload of 12kg and a reach of 1300mm.', '1': 'The TM12 is suitable for various applications such as:', '2': 'The TM serie cobots have a standard integrated 2D colour vision camera. Through the TM landmarks it is easy to use the cobot for different applications. Extra GigE camera’s are compatible. The Techman can read QR and barcodes with its camera. In addition, the cobot of the TM series have/are:', '3': 'The TM is winner of the international IF design award in 2018.', '4': 'Delivery in consultation only.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-TM12'},{},{'Weight': '33.3 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/tm5-900-cover/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/08/TM5-900-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/tm5.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/tm5-transp-1.png",{'0': 'TM5-900'},{},"{'0': 'Better known as the Techman. This is the Techman 5 with a range of 900mm. The TM5-900 is suitable for various applications such as:', '1': 'The TM series cobots have an integrated 2D color vision camera as standard and can easily be used for multiple applications by TM landmarks. Extra GigE cameras are supported. The Techman can read QR and barcodes with his cameras. In addition, the TM series cobots:', '2': 'The TM is the winner of the international IF design award in 2018.', '3': 'Note: delivery after consultation', '4': '0-50 °C', '5': 'ca. 155°', '6': 'Ø 177mm', '7': '3m'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-TM59'},{},"{'Weight': '22.6 kg', 'Herhaalnauwkeurigheid': '', 'Temperatuurbereik': '0-50 °C', 'Bereik': '', 'Graden bewegingsvrijheid': '', 'Programmering': '', 'Schouder': '', 'Elleboog': 'ca. 155°', 'Pols 1': '', 'Pols 2': '', 'Pols 3': '', 'IP classificatie': '', 'I/O poorten': '', 'Voetafdruk': 'Ø 177mm', 'Kabellengte': '3m'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/tm5_700/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/08/TM5-700-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/TM5-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/TM5-3.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/tm5-transp-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/tm5.png",{'0': 'TM5 – 700'},{},"{'0': 'Also known as the Techman. The Techman 5 has a reach of 700mm.', '1': 'The TM5 – 700 is suitable for various applications such as:', '2': 'The TM serie cobots have a standard integrated 2D colour vision camera. Through the TM landmarks it is easy to use the cobot for different applications. Extra GigE camera’s are compatible. The Techman can read QR and barcodes with its camera. In addition, the cobot of the TM series have/are:', '3': 'The TM is winner of the international IF design award in 2018.', '4': 'Delivery in consultation only.', '5': '0,05 mm, 0.05 mm', '6': '155°'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-TM57'},{},"{'Weight': '22.1 kg', 'Herhaalnauwkeurigheid': '0,05 mm, 0.05 mm', 'Draagkracht': '', 'Bereik': '', 'Basis': '', 'Schouder': '', 'Elleboog': '155°', 'Pols 1': '', 'Pols 2': '', 'Pols 3': '', 'Gewicht': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/yl005/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/YL005.jpg,{'0': 'YL005'},{},"{'0': 'One of the 3 cobots from Hyundai Robotics. This smallest variant has a load capacity of 5kg and a reach of 916mm.', '1': 'Available interfaces: Profinet IO, Ethernet / IP, Ethernet (TCP / IP), PROFIBUS, DeviceNet, CANOpen, CC-Link, CC-Link IE Field, EtherCAT, MODBUS / TCP.', '2': 'Direct Teaching: Flexible due to integrated Joint / Torque sensors in all 6 axes of the robot. Buttons on the wrist of the robot for use of direct teaching, also possible to move axis only in Z or XY direction. Design: The unique design of the robot makes it possible to maneuver in narrow spaces.', '3': 'Controller: Industrial controller for this cobot offers reliability and functionalities that you are used to from industrial robots.', '4': 'Suitable for:', '5': 'Palletizing and packaging, Pick & Place, Machine loading, Blow-off, Assembly, Polishing & deburring, Gluing & sealants, injection molding and chamfering assistance, Inspection tasks, Welding and Service.', '6': '180◦', '7': '180°', '8': '+/- 180°'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-YL5'},{},"{'Weight': '27.00000000 kg', 'Herhaalnauwkeurigheid': '', 'Temperatuurbereik': '', 'Draagkracht': '', 'Bereik': '', 'Graden bewegingsvrijheid': '', 'Programmering': '', 'Basis': '', 'Elleboog': '180◦', 'Pols 1': '180°', 'Pols 2': '', 'Pols 3': '+/- 180°', 'IP classificatie': '', 'I/O poorten': '', 'Kabellengte': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/yl012/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2020/11/YL012.png,{'0': 'YL012'},{},"{'0': 'One of the 3 cobots from Hyundai Robotics. This medium variant has a load capacity of 12kg and a reach of 1300mm.', '1': 'Available interfaces: Profinet IO, Ethernet / IP, Ethernet (TCP / IP), PROFIBUS, DeviceNet, CANOpen, CC-Link, CC-Link IE Field, EtherCAT, MODBUS / TCP.', '2': 'Direct Teaching: Flexible due to integrated Joint / Torque sensors in all 6 axes of the robot. Buttons on the wrist of the robot for use of direct teaching, also possible to move axis only in Z or XY direction. Design: The unique design of the robot makes it possible to maneuver in narrow spaces.', '3': 'Controller: Industrial controller for this cobot offers reliability and functionalities that you are used to from industrial robots.', '4': 'Suitable for:', '5': 'Palletizing and packaging, Pick & Place, Machine loading, Air Blowing, Assembly, Polishing & deburring, Gluing & sealants, injection molding and chamfering assistance, Inspection tasks, Welding and Service.', '6': '1300mm', '7': '180◦'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-YL12'},{},"{'Weight': '43.00000000 kg', 'Herhaalnauwkeurigheid': '', 'Temperatuurbereik': '', 'Draagkracht': '', 'Bereik': '1300mm', 'Graden bewegingsvrijheid': '', 'Programmering': '', 'Basis': '', 'Elleboog': '180◦', 'Pols 1': '', 'Pols 2': '', 'Kabellengte': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/crx-10ial-cobot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2020/06/CRX-10iA_L-500x500-1.png,{'0': 'CRX-10iA/L'},{},"{'0': 'The CRX-10iA/L is a cobot with accompanying friendly user interface with drag & drop function.', '1': 'The weight capacity is 10kg and the range is 1418mm.', '2': 'Handy feature of this cobot is its “underflip”: it doesn’t have to turn around to place an object from one side of its base to the other, but can just work on either side of the base.', '3': 'The cobot has an extra wide space on joint 3, which prevents pinching. In addition, it is very well protected against dust or oil leaks.', '4': 'Fanuc’ own camera system (iRVision) and Force / Torque sensor (FS-15iA) can be mounted cordlessly. The plug-in software allows for easy installation of peripherals.', '5': 'The cobot is equipped with a status lamp, which indicates the status:', '6': '+/- 0.05'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-FCRL'},{},"{'Weight': '39 kg', 'Herhaalnauwkeurigheid': '+/- 0.05', 'Bereik': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/crx10ia-cobot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2020/06/CRX-10iA_L-500x500-1.png,{'0': 'CRX10iA'},{},"{'0': 'The CRX-10iA is a cobot with accompanying friendly user interface with drag & drop function.', '1': 'The weight capacity is 10kg and the range is 1249mm.', '2': 'The cobot has an extra wide space on joint 3, which prevents pinching. In addition, it is very well protected against dust or oil leaks.\nFanuc’ own camera system (iRVision) and Force / Torque sensor (FS-15iA) can be mounted cordlessly. The plug-in software allows for easy installation of peripherals.', '3': 'The cobot is equipped with a status lamp, which indicates the status:', '4': '+/- 0.05'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-FCRX'},{},"{'Weight': '39.00000000 kg', 'Herhaalnauwkeurigheid': '+/- 0.05', 'Bereik': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/sawyer_back-edition_cobot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2019/11/Sawyer-black-edition-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/sawyer-be1.jpg",{'0': 'Sawyer Black Edition'},{},"{'0': 'The Sawyer is a red cobot with a face. The cobot with 7 joints literally gives, as one of the first developed cobots, a face to collaborative robots. The Sawyer is suitable for applications such as:', '1': 'The black edition, released by Rethink Robotics, is the improved version of the Sawyer cobot. The advantages are:', '2': '350°', '3': '350°'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-SWB'},{},"{'Weight': '20 kg', 'Herhaalnauwkeurigheid': '', 'Draagkracht': '', 'Bereik': '', 'Basis': '350°', 'Schouder': '', 'Elleboog': '350°', 'Pols 2': '', 'Pols 3': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/sawyer_rethink/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2019/03/Sawyer-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/sawyer.jpg",{'0': 'Sawyer'},"{'0': 'cobots', '1': 'robotarm'}","{'0': 'The Sawyer is a red cobot with a face. The cobot with 7 joints literally gives, as one of the first developed cobots, a face to collaborative robots. The Sawyer is suitable for applications such as:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-SY'},{},{'Weight': '19 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/yumi-irb14000/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/10/YUMI-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/yumi-2armen.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/yumi-compact.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/yumi-werkt.jpg",{'0': 'YuMi'},{'0': 'cobots'},"{'0': 'The YuMi is a double-armed cobot with 7 axles each. It is extremely suitable for assembly tasks of small parts. The YuMi has precise visibility, handy grippers, flexible software and provides feedback on power control. It comes with:', '1': 'The RoboWare controller software controls all aspects of the cobot such as motion control, development and execution of application programs, communication etc. This can be expanded with application support, eg communication functions – network communication and advanced functions such as multitasking and sensor control.', '2': 'In the event of an unexpected mechanical malfunction, such as a collision, the cobot stops and then slightly deteriorates from its stop position. As an option, a safety light can be mounted on the manipulator. This lamp is activated when the controller is in the MOTORS ON status.', '3': 'Contact us about delivery times.', '4': '559mm', '5': '7 rotating joints', '6': '399 x 421 mm'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AB-Y'},{},"{'Weight': '38.00000000 kg', 'Temperatuurbereik': '', 'Draagkracht': '', 'Bereik': '559mm', 'Graden bewegingsvrijheid': '7 rotating joints', 'Programmering': '', 'Basis': '', 'Schouder': '', 'Pols 1': '', 'ISO Class Cleanroom': '', 'Voetafdruk': '399 x 421 mm'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/cobot-aura/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/08/aura-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/aura-v1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/aura-v2.png",{'0': 'AURA'},"{'0': 'aura', '1': 'cobots'}","{'0': 'This heavy duty industrial robot has been made fully collaborative by, among other things, a foam skin with contact sensors and an integrated safety scanner. The AURA is unique within the cobots:', '1': 'The LED lighting indicates in which mode the robot arm works. The AURA is suitable for Pick and Place, material handling applications of heavy objects.', '2': 'The AURA is TÜV & SÜD certified EN ISO 13849-12015.', '3': 'Options are customer specific such as: Manual Guidence, Laser scanner Management, Force control, Programming via tablet with PickApp, gripper protection case.', '4': 'Interested? Ask for a quote.', '5': '0-45 °C', '6': '105◦', '7': '180◦'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-AU'},{},"{'Weight': '685.00000000 kg', 'Herhaalnauwkeurigheid': '', 'Temperatuurbereik': '0-45 °C', 'Draagkracht': '', 'Bereik': '', 'Programmering': '', 'Schouder': '105◦', 'Elleboog': '180◦', 'Pols 2': '', 'Pols 3': '', 'IP classificatie': '', 'I/O poorten': ''}",{},{},{},{},{},{},{},{},{},{},object
